Word,Occurances,IsName
"Argentina,Messi,WorldCup,FRAARG",2,false
"WorldCup,LIVE,FRA,BEL,FRABEL",2,false
"WorldCup,EnglandvsCroatia,itscomimghome",2,false
"NTVWorldCup2018,FRAARG,WorldCup",3,false
"FRAARG,francevsargentina,franceVSargentine,WorldCup,WorldCup2018",2,false
"Raila,WorldCup",2,false
"FRA,BEL,WorldCupFinal,FRABEL,TravelTuesday,ThaiCaveRescue,Monsoon,WorldCup",3,false
"portugal,uruguay,worldcup,roundof16,1strnd,wem,yegdt",2,false
"CRO,WorldCup,ItsComingHome",2,false
"thatdidnthappenin1990,worldcup,bbcworldcup",2,false
"WorldCup,FifaWorldCup",2,false
"Argentina,WorldCup,FRAARG,ARGFRA",3,false
"Mbappé,ARG,FRAARG,LesBleus,France,FRA,WorldCup",2,false
"ItsComingHome,ENGCRO,CROENG,WorldCup",2,false
"FRACRO,WorldCupFinal2018,WorldCupFinal,WorldCup",2,false
"FifaWorldCup2018,WorldCupFinal,FRA,WorldCup",2,false
betonchart,2,false
"CROENG,WorldCup,ThreeLions,Hrvatska",7,false
"WorldCup,CBCTNoT",2,false
"ENG,CRO,fra,WorldCup",2,false
"HappySunday,WorldCup,SashaAndJake,WalkingTheDogs,Sasha,dogsofinstagram,peekapoo,peekapoosofinstagram,Jake",2,false
"WORLDCUP,KITWORLDCUP,FRA,BEL,CRO,ENG,FRABEL,CROENG",2,false
"FIERSDETREBLEUS,London,AllezLesBleus",2,false
"ItsComingHome,WorldCup,England,CROENG,ENGCRO",2,false
"WorldCup,afcb",28,false
"CRO,DEN,CRC,DEN,WorldCup,WorldCup2018,FIFAWorldCup,Russia2018WorldCup,FifaWorldCup2018",4,false
"worldCup,Messi",3,false
"russia2018fifaworldcup,WorldCup",2,false
Egypt,2,false
"WorldCup,BigTits,Ecuador,USA",2,false
"WorldCup,WorldCupWith360nobs,WorldCupFinal,FRA,FRACRO,CRO,worldcupfinal",2,false
"WorldCup,RomaAdminVTheFollowers",3,false
"WorldCup,CRO,FRA,ENG,BEL,ESP",3,false
"WorldCupFinal,Croatia,CroFra,Cro,France,WorldCup",2,false
"WorldCup,TVJRussia,TVJDavid",2,false
"CROvENG,ENG,worldcup",2,false
"ENG,comeonEngland,CROENG,ThreeLions,WorldCup",2,false
"WorldCup,CopaMundial2018,Belgium",2,false
"ESPRUS,WorldCup,MiaSanMia",2,false
"WorldCup,4thofJuly",2,false
"MondayMemories,WorldCup",2,false
"cr7juve,worldcup",2,false
"FRA,WorldCup,Rusia2018,RUS",2,false
"England,Croatia,WorldCup,EnglandvsCroatia",2,false
"LUFC,WorldCup",6,false
"WorldCup,ENG,CRO,CROENG",22,false
"CRO,CROENG,NFFCShow,WorldCup",2,false
"MUFC,ManUtd,GGMU,Pogba,FRACRO,WorldCup,ron_edits",2,false
"Denmark,WorldCup",28,false
"MBappe,Ronaldo,Partridge,WorldCup,FRAARG",2,false
"maradona,WorldCup2018,WorldCup",2,false
"URU,EGY,WorldCup",2,false
"URU,POR,WorldCup,GoUruguay,GoPortugal",2,false
"WorldCup,Featherbedlaneschool,poland,Brazil,Spain",2,false
"CRODEN,ESPRUS,WorldCup",10,false
"COLENG,FifaWorldCup2018,ENGCOL,England,Worldcup2018Russia,WorldCup",2,false
"ForçaPortugal,WorldCup",9,false
"WorldCup,IndiaCanWinTheCup",3,false
"WorldCupRussia2018,Croatia,WorldCup",2,false
"WorldCup,PKsForever",2,false
"MatchDay3,WorldCup,JPN,POL,SEN,COL,SEN",2,false
"FRA,BEL,FRABEL,REDTOGETHER,WorldCup",2,false
"worldcupfinal,worldcup",8,false
"DEN,Proud,CRODEN,WorldCup,VMDK",2,false
"Vatreni,CROENG,WorldCup,HNSS",2,false
"Croatia,kroatië,WorldCup,BELFRA,CROENG,RedTogether",2,false
"worldcup,golf,Kenya,Uganda,fra,WorldCup,CRO",2,false
"GOT7,FIFAStadiumDJ,WorldCup,GOT7,???,EyesOnYou,GOT7WORLDTOUR,dafBAMA2018Got7",3,false
"uneleap,tuesday,tuesdaymotivation,tuesday,worldcup,fifa18,followforfollow,LoveIsland",2,false
"goodsavestho,WorldCup",2,false
"Chinese,3Dprinter,Pizza,team,worldcup,3Dprinting,creality,ender3,agencylife,designlife",2,false
"WorldCupFinal,WorldCup,mbappe,kane,modric,courtois,fra",2,false
"WorldCup,FRAARG,bbnaija,TeamPetty",2,false
"AllezlesBleus,Fra,WorldCup,JohnTerry",2,false
"worldcup,ProfitFromGamblingMisery",2,false
"pavard,Belgium,FranceBelgique,FRABEL,worldcup",2,false
"ENGCRO,worldcup,threelions",3,false
"Russia2018,WorldCup,Ro16,BRAMEX,BELJAP",2,false
"WorldCup,Cro,Den,CRODEN",2,false
"vivamundial,WorldCup,MundialTelemundo,boxing,boxeo",2,false
"WorldCup,WorldCupFinal,FifaWorldCup2018",5,false
"ARG,FRA,WorldCup,FifaWorldCup2018,FRAARG",2,false
"BlackExcellence,WorldCup",2,false
"VM2018,WorldCup,RussiaInvadedUkraine,MH17",2,false
"WorldCup2018,freebets,WorldCup",4,false
"itscominghome,football,worldcup",2,false
"Spain,WorldCup,Russia,Copa2018,Rus,ESP",2,false
"football,ENGCRO,WorldCup,EnglandvCroatia,England,footballfever,ItsComingHome,eng",2,false
"france,worldcup,russia2018,allezlesbleus,nosdifferencesnousunissent,mbappe",2,false
"mmlove,worldcup",2,false
"Eng,CRO,WorldCup,CROENG",2,false
"lingard,WorldCup,eng,croatia",2,false
"Worldcup,NigeriaArgentina,Maradona",2,false
"CRO,Croatia,England,KOLive,CROENG,WorldCup",2,false
"WorldCupFinal,FRA,WorldCup,FRACRO,WorldCupRussia2018,CRO",3,false
"FRA,CRO,WorldCup,CROFRA,WorldCupFinal,FRACRO",2,false
"CRODEN,Croatia,CRO,DEN,Modri?,Ajacied,Eriksen,WorldCup,CroatiavsDenmark",2,false
"FRA,FRABEL,WorldCup,packmas",3,false
"worldcup,worldcupfinals,kharsocial,sports,sportsmanship,soccer,football,futbol",2,false
"France,WorldCupFinal,WorldCup,Vega,Entertainment,VegaEntertainment",2,false
"CROENG,CROENG,CM2018,WorldCup,WM2018",2,false
"WorldCup,ENGCRO,EnglandvsCroatia,EnglandvCroatia,CROvENG,ItsComingHome",3,false
"WorldCup,Prophet,prediction,match,Croatia",2,false
"CRO,RussiaLive,WorldCup,CROENG,final",2,false
"ENG,SWEENG,WorldCup",2,false
"BelgiumVsFrance,WorldCup",2,false
"DoYouKnow,FRA",2,false
"worldcup,startup",2,false
"CRO,RUS,KweseFIFA,WorldCup,KweseESPN",4,false
"FIFA,SuchDedication,Cro,CROENG,WorldCup",2,false
"ESP,RUS,ESPRUS,WorldCup,WorldCup2018",2,false
"Somalia,oodkac,Rooti,France,worldcup",2,false
"FRACRO,Final,CROENG,CRO,PerfectFan,FWC,worldcup",2,false
"legos,worldcup",2,false
"WorldCup,BSPN",3,false
"fashionblogger,WorldCupRussia2018,WorldCup",2,false
"Ronaldo,CristianoRonaldo,ronaldojuve,ronaldo,juventus,Juventus,ronaldo,HalaMadrid,WorldCup",2,false
"SME,WorldCup,Business",2,false
"SarangHaeInManila,WorldCup",2,false
"FIFA,CRO,fra,CROFRA,FRACRO,WorldCupFinal,WorldCup,FrancevsCroatia",2,false
"fifa,worldcup,BEL,BRA,worldcup2018,WorldCupRussia2018",2,false
"URUPOR,Ronaldo,POR,WorldCupRussia2018,Ronaldo,Messi",2,false
"TheFourteenthChapter,Russia,WorldCup",2,false
"KING,kingapparel,england,worldcup,worldcup2018,russia,threelions",2,false
"FIFAWorldCup,MasterChef,JoeBastianich",4,false
"FRAARG,Russia2018,worldcup",2,false
"Croatia,denmark,WorldCup",2,false
"WorldCup,FIFAStadiumDJ,dafBAMA2018EXO",13,false
"Iran,WorldCup,spainvsiran",7,false
"Greisman,VAR,CrazyTimes,WorldCup",2,false
"francewins,worldcup,france,worldcup2018,parisparty,soccerskills,worldcupparty",2,false
"HiddenFlag,WorldCup",31,false
"WorldCup,Cro,Fra,historic,FraCro,WorldCupFinal,FranceVsCroatia",2,false
"MOTD,worldcup,properwoman",2,false
"worldcup,fifaworldcup,soccer,england,france,belgium,croatia",2,false
"FRACRO,WorldCupFinal,worldcup",5,false
"FRABEL,REDTOGETHER,fierdetrebleus,WorldCup",2,false
"JordanPickford,ENGCRO,Worldcup",2,false
"SoccerXtra,LeBron,WorldCup,knockout",3,false
"FRABEL,Africa,bel,WorldCup",2,false
"WorldCup,threelions,ITSCOMINGHOME,WorldCup2018,belfra",2,false
"France,trusttheyouth,didierdeschamps,Russia2018,WorldCup,goal",2,false
"fra,Russia2018,worldcup,FrancevsCroatia",2,false
"por,worldcup",3,false
"FRAARG,Mbappé,WorldCup",2,false
"Iniesta,WorldCup",6,false
"Win,iPadPro,FIFA,WorldCup,gameon,thx,Giveaways,iPad,Summer",2,false
"FRABEL,WorldCup,VillaSporza",2,false
"fifa,WorldCupFinal,WorldCup,francewon,France,croatia,football",2,false
HipHop,2,false
"Suarez,Cavani,Uruguay,Ronaldo,Portugal,WorldCup,FifaWorldCup2018,URU,POR",2,false
"WorldCup,FRAARG,ARGFRA,FRA,ARG,URUPOR,PORURU,POR,URU",2,false
"winner,PremierLeague,WorldCup,SharkTeam",3,false
"WearItDaily,Shopping,SexyUndies,ShoppingOnline,WorldCup,Narration,VoiceOver,VSpink,Summer,Bras,ShoppingQueen",2,false
"EdinsonCavani,uru,WorldCup",2,false
"worldcup,russia2018,france,nike,nikefootball,FRAARG,fiersdetrebleus,telstar18,trophy,copa,mbappe,pogba,griezmann",2,false
"ENG,ThreeLions,comeonEngland,CROENG,WorldCup",2,false
"WorldCup,ENG,ENGCRO",56,false
"Germany,Brazil,Spain,Argentina,Italy,Portugal,Holland,WorldCup,England,Sky,Forget66Its2018,CROENG",2,false
"PowerByEXO,EXO,WorldCup",6,false
"worldcup,ChampionsLeague,CRO",2,false
"Nigeria,France,WorldCup",2,false
"itsnotcominghome,WorldCup",2,false
"sunnyfamilydental,sunday,dentist,dentistry,dentista,dentistworld,happysunday,July,worldcup,Worldcup2018Russia,fifaworldcuprussia,fifacup,orthodontics,odontologia,oralsurgery,smile,usa,england",2,false
"Uruguay,Portugal,worldcup",2,false
"FRA,BEL,WorldCup,ENG,CRO",3,false
"france,WorldCup,Croatia",2,false
"WorldCup,peterschmeichel,kasperschmeichel",2,false
"TGSTEL,WorldCup",2,false
"WorldCup,RTE,BrianKerr",2,false
"WorldCup,Knicks",2,false
"fra,bel,WorldCup,FRAvsBEL",2,false
"Subasic,CRO,WorldCup",2,false
"Fox10Phoenix,worldcup",2,false
"denmarkvscroatia,WorldCup,WorldCup2018,WorldCupRussia2018,Worldcup2018Russia",2,false
"WorldCup,ENGCOL,EngLand,Russia2018",2,false
"WomenInSport,Wimbledon,WorldCup",3,false
"Rusia2018,WorldCup,FRA",2,false
"RealMadrid,WorldCup",10,false
"Fra,WorldCup,Bel",2,false
"WorldCupRussia2018,REDTOGETHER,WorldCup",2,false
"WorldCup,EnglandvsCroatia,ENGCRO,CROENG",2,false
"France,Croatia,Croatia,Modric",2,false
"WMFinale,WC2018,WorldCup",2,false
"Croatia,CRO,EquipeDeFrance,FRA,France,WorldCup,Croatia,ViveLaFrance,WorldCupFinal,WorldCup2018,FRACROA",2,false
"WorldCup,Rusia2018,FRA,ARG,URU,POR,ESPRUS,CRODEN",2,false
"WorldCup,FRA,ARG,WorldcupMtaani2018,Offside,TeamGNL",2,false
"kroeng,cro,eng,croatia,england,WorldCup",2,false
"RaiseATrophy,CROENG",2,false
"Final,worldCup",2,false
"WorldCupFinal,WorldCup,FRACRO,FRA,CRO",13,false
"russia,spain,fifa,worldcup,LasLajas,Chiriqui,regrann",2,false
"WorldCup,ARG,FRAvARG,FRAARG,Messi",2,false
"FifaWorldCup2018,WorldCup,ArgentinavsFrance",2,false
"WorldCup,FIFA,SemiFinals",4,false
"htafc,UTT,worldcup",2,false
"Kasper,greatdane,WorldCup",2,false
"BEL,FRA,WorldCup,belfra",3,false
"MEX,BRA,WorldCup",41,false
Lio_Messi,2,false
"ForDanmark,CRODEN,CRO,DEN,WorldCup",2,false
CROFRA,2,false
"FRA,WorldCup,ARG,FRAARG",3,false
"BEL,BEL,WorldCup",4,false
"WorldCupFinal,WorldCup,CROFRA,FRA,CRO",2,false
"SENCOL,WorldCup",7,false
"Sanctions,police,WorldCup,Russia,Helsinki,Trump,FRACRO,CROFRA",2,false
"CRO,CRODEN,Croatia,WorldCup,Hrvatska,Schmeichel",5,false
"YouthDay2018,NBAAfricaGame,NewProfilePic,TouchMyBlood,WorldCup,1063atl,trapbag",2,false
"BestWorldCupEver,WorldCup",2,false
"IFSAfrica,facilitiesmanagement,catering,laundry,housekeeping,maintenance,Africa,fifaworldcup,FIFA,russia2018,worldcup,soccer,football,france,belgium",2,false
"WorldCup,FRABEL,Russia2018",10,false
"CroatiavsDenmark,CRODEN,WorldCup,WorldCup2018",2,false
"Heatwave,England,worldCup,penaltyshootout",2,false
"WorldCup,FRA,ARG,POR,URU",4,false
"worldCup,Arg",4,false
"Rus,Cro,WorldCup",2,false
"ThreeLions,ItsComingHome,BEL,FRA,WorldCup,ENG",2,false
"FRA,CRO,FRACROA,FRACRO,FRACROFINAL2018,WorldCupFinal2018,WorldCup,WorldCup2018,WorldCupRussia2018",2,false
"WorldCup,RaceForLife,verywarmglow",2,false
"WorldCup,denmarkvscroatia",4,false
"Russia,worldcup,legendary,koganging,star,stars,vip,nack,interlude,nackinterlude",2,false
"ENGCRO,CROENG,CRO,ENG,ThreeLions,WorldCup",3,false
"worldcup,engvscol",2,false
"France,Argentina,FranceArgentina,WorldCup",2,false
"ENGvIND,TNPL2018",2,false
"WorldCup,RUS,FRA,AUS,PER,DEN,ARG,URU,BEL,CRO",2,false
"WorldCup,ThreeLions,itsComingHome",2,false
"EnglandvsCroatia,ENGCRO,WorldCup",7,false
"EnglandVsCroatia,WorldCup,AcrossThePond,GMDAShow",3,false
"Pique,Ramos,ESP,WorldCup",2,false
"worldcup,ENG,Vegas,mcfc",2,false
"worldcup,BelgiumvsEngland",2,false
"Cars,Class,photooftheday,videooftheday,enterpreneur,enterpreneurlife,bitcoin,btc,WorldCup,Nigeria,Grindr,like,africa,abuja,NFFCShow,ThisIsNaija",2,false
"etiquette,WorldCup,WorldCupFinal",2,false
"nack,WorldCupRussia2018,WorldCup,ESPRUS",2,false
"WorldCup,America,FuckYeah",2,false
"FRA,Bel,Bel,worldcup",2,false
"cro,wps,worldcup",2,false
"Mandzukic,Perisic,Croatia,volley,WorldCup,CROvENG",2,false
"FRA,FrancevsCroatia,WorldCup",2,false
"Juventus,ACMilan,Lazio,ASRoma,FCIM,SerieA",3,false
"worldcup,brexit",5,false
"WorldCup,whoknew",2,false
"ENGvCRO,CROvENG,EnglandvCroatia,ENGCRO,EngvsCro,EnglandvsCroatia,CROENG,FifaWorldCup2018,WorldCup",2,false
"np,SoundCloud,WorldCup,NBAFreeAgency,UFC226,MLBAllStarGame,CaveRescue,TuesdayThoughts,xsquadaffiliates,NoPhonyPodcastNetwork,PodernFamily,Podcast,PodsinColor,UnderDogPods,podgenie,podfix",2,false
"SBSTheWorldGame,WorldCup,BEL",2,false
"WorldCup,ThreeLions,ENGCRO",4,false
"ENG,ENG",3,false
"Argentina,WorldCup,copa90",2,false
"Russia,Tokyo,Yokohama,Osaka,Nagoya,Sapporo,Kobe,Kyoto,Fukuoka,Kawasaki,Saitama,Hiroshima,Yono,Sendai,Kitakyushu,Chiba,Sakai,Shizuoka,Kumamoto,Okayama,Hamamatsu,Hachioji,Honcho,Kagoshima,Niigata,JP",2,false
"Almighty,WorldCup,DEN",2,false
"WorldCup,FIFASTADIUMDJ",2,false
"itscominghome,ENG,WorldCup",6,false
"Messi,WorldCup,francevsargentina,SomosArgentina",2,false
"ItsComingHome,FRA,WorldCup,WorldCupFinal,WorldCup2018",2,false
"WorldCup,FRAARG,FranciaArgentina,Maradona",27,false
"FiersdetreBleus,FRA,FRABEL,AllezLesBleus,WorldCup",2,false
"BEL,FRABEL,REDTOGETHER,Worldcup",2,false
"frabel,optussport,worldcup,france,belgium",2,false
"knockout,FRA,URU,worldcup2018,M10,ARG,CR7,POR,Russia,WorldCup,FIFA2018,Top16,RUSSIA2018,cheers2life,KTMdoo",2,false
"ThreeLions,ENGCOL,WorldCup",2,false
"gembarsoho,lovewhereiwork,happydays,greatcustomers,football",2,false
"GoHigherGOT7,FIFAStadiumDJ,WorldCup",2,false
"eng,CROENG,ENGCRO,CRO,WorldCup,SBSTheWorldGame,ThreeLions",2,false
"Por,Uru,WorldCup,URUPOR",2,false
"RUSESP,CRODAN,WorldCup",2,false
"WorldCup,Soccer,FightRacism,NFL",2,false
"FIFAWorldCup2018,FRA",2,false
"GlobalReady,worldcup,olympics",2,false
"ENG,ItsComingHome,WorldCup,ENGCOL",2,false
"fraarg,worldcup,swaggamatta",2,false
"WorldCup,CROENG,ENG,CRO,England",2,false
"FRAARG,lesblues,WorldCup2018,WorldCup",2,false
"FRA,WorldCup,RoundOf16",2,false
"worldcup,portugal,minnesota",2,false
"EnglandvCroatia,ENG,WorldCup,England,England2018",3,false
"Great,Belgium,Courtois,France,Brazil,WorldCup,FRABEL",2,false
"WorldCup,Worldcup2018Russia,FranceBelgique,Belgium",2,false
"CRODEN,SpainOut,WorldCup",2,false
"Croatia,WorldCup,DENCRO,Letsgocroatia,Unbelievable,RAKITI?",2,false
"LoveIsland,WorldCup,CRODEN,CRO",2,false
"PortugalvsUruguay,WorldCup,StanleyCup",2,false
"Barcelona,RealMadrid,Croatia,CROENG,WorldCup",5,false
"WorldCup,FRA,CRO,FRACRO,AngazaSports",2,false
"SaturdayMorning,WorldCup,delirious",3,false
"FRABEL,FRA,JPN,WorldCup",2,false
"WorldCup,floppers",2,false
"ENG,CRO,ThreeLions,WorldCup",8,false
"TVratings,WorldCup,SBS,ENGBEL,ENG,BEL",2,false
"worldcup,gutted,lawn",2,false
"ENG,COLENG,ThreeLions,WorldCup",23,false
"worldcup,sahelnews",2,false
"ForcaPortugal,EuropeanChampions,WorldCup",2,false
"CRO,CRODEN,worldcup",5,false
"FUCK,fRANCE,WorldCup,FRABEL",2,false
"Goal,LiveTweet,WorldCup,Russia,FIFA,Football,England,CRO,ENG,ENGCRO,Trippier,EnglandvsCroatia,Tiegame",2,false
"WorldCup,Russia2018,WorldCup2018,CRODEN",2,false
"WorldCup,whoeverscoresmoregoalswins",2,false
"france,worldcup,russia2018,WorldCup18",8,false
"ForDanmark,WorldCup",3,false
"BELFRA,Bel,FRA,WorldCup",2,false
"WorldCup,ENG,whathappenedtoireland",2,false
"france,croatia,worldcup,final,worldchampionship,football,soccer,russia,proud,instagood,instasport",2,false
"FRA,SKS_36,FIFAWorldCup2018,INDvENG,WorldCupFinal,WorldCup,IndianFootball,India,NayaMP,JanAshirwadYatra,football,Lakhnadon,Bamhanwara,Ganeshganj,Seoni,CHHAPARA",2,false
"Schmeichel,CRO,DEN,WorldCup",2,false
"CRO,DEN,CRODEN,WorldCup,Modric",2,false
"england,ThreeLions,worldcup",2,false
"France,worldcup,Croatia,Moscow,worldcup,russia2018,morningagenda,power106fm",2,false
"ProudToBeBelgian,FRABEL,WorldCup",3,false
"Uruguay,African,WorldCup,Football",2,false
"WorldCup,ESPRUS,FIFA,RUS",2,false
"Denmark,Croatia,worldcup,DENCRO",2,false
"England,ITSCOMINGHOME,WorldCup",2,false
"WorldCupFinal,LetsFootball,CRO,FRACRO,WorldCup",2,false
"FRA,WorldCup,Victoire",2,false
"ENG,WorldCup,itscomimghome",11,false
"CROENG,CRO,WorldCup,WorldCup2018",3,false
"NUFC,SAFC,WorldCup,ENG",2,false
"ENGCRO,WorldCup,WeStillHaveMoreArableLandThanCroatia",2,false
"FRA,FRA,ARG,FRAARG,WorldCup",2,false
"FRAENG,BattleoftheChannelTunnel,Russia2018,WorldCup",2,false
"CanalWalk,HaveItAll,WorldCup",2,false
"CRODEN,Russia2018,WorldCup,CRO,DEN",3,false
"WorldCup,RootForChaos",2,false
"Icecold,allezlesbleus,WorldCup,France,Mbappe,acollectionofawesome",2,false
"WorldCup,SoarSuperEagles",3,false
"ENG,SWE,WorldCup,ecfc",3,false
"FraBel,WorldCup",12,false
"ComingHome,worldcup",2,false
"football,WorldCup,WorldCup2018,FIFA,AVFC,LFC,MUFC,WorldupRussia,ENG,MCFC",2,false
"CRO,Worldcup",15,false
"WorldCup,ConnectWithGreatness,SSFootball,DStvFootball",2,false
"WorldCup,Wimbledon,LoveIsand",2,false
"WorldCup,80s",16,false
"WorldCup,cro,den,denmark,Croatia,WorldCup,WorldCup2018,worldcupQuarterfinals,iddaa,bahis",2,false
"Magicligaments,WorldCup2018,WorldCup",2,false
"Belgium,Russia2018,World,France_,Belgium,Rusia2018,WorldCup,WorldCup2018,FRABEL",2,false
"chicasradical4x4,fifa,worldcup,soccer,worldcup2018,beach,swimsuit,chica",2,false
"Eng,FlamingPride,CROENG,WorldCup,Vatreni",2,false
"soccer,WorldCup,Russia2018",2,false
UnitedKingdom,2,false
"RussianThoughts,CRO,FRA,CRO,WorldCup",2,false
Sweden,3,false
"WorldCup,FRACRO,Francia,Croacia,WorldCupFinal",2,false
"GOAT,Wimbledon,RussiaWorldCup2018,WorldCup,Tennis",2,false
"FRABEL,RTESoccer,WorldCup",2,false
"FRA,WorldCup,WorldCupRussia2018,WorldCupFinal",2,false
"Worldcup,worldcup2018,WorldCupRussia2018,Italy,Germany,Spain,France",2,false
"FRAARG,PORURU,Ronaldo,Messi,Uruguay,WorldCup",2,false
"Southgate,Croatia,Eng,CROENG,WorldCup",2,false
"WorldCup,England,HydePark",2,false
"CRO,READY,ENG,CRO,ENGCOR",2,false
TEAMBULAMATALI,2,false
"worldcup,ENGCOL,Itscomminghome",2,false
"WorldCup,FRABEL",1908,false
"worldcup,URU,URUPOR",2,false
"RUS,CRO,CRODEN,ESPRUS,WorldCup",4,false
"Respect,CRODEN,WorldCup,CRO,DEN",2,false
"francevsargentina,WorldCup,bbcworldcup,FRAARG",2,false
"ad,WorldCup,WorldCup2018,FRAARG,URUPOR,POR,URU,FRA,ARG,RUS,ESP",4,false
"wc18gr,WorldCup,worldcup2018",5,false
"WorldCup,DCU",2,false
"ICYMI,WorldCup,FIFAWorldCup",16,false
"worldcup,LFC",2,false
"Octopus,FRA,CRO,WorldCup,ENGCRO",2,false
"?????????????,ESPRUS,WorldCup,WorldCup2018,IgorAkinfeev",5,false
"GER,KOR,WorldCup,DEN,CRO,ENG",2,false
"LanaDay,WWE,WorldCup",3,false
"ENGCRO,WORLDCUP,ENG",6,false
"WorldCup,Croatia,England,Perisic",5,false
"worldcup,world",2,false
"Neymar,NeymarChallenge,WorldCup,BRA",2,false
"Islamophobia,France,WorldCup",2,false
"WorldCup,Cro",24,false
"RUSIAxESPN,RUS,ESPRUS,RUSSIA_2018,WorldCup,Russia2018,Modric,TeamLevin,CRODEN,WorldCup2018",2,false
"ARG,messi,GER,FRA,ARG,worldcup",2,false
"Worldcup,FIFAStadiumDJ",6,false
"DEN,CRO,CRODEN,WorldCup,Worldcup2018Russia",2,false
"Uruguay,Portugal,LeBleus,URU,POR,WorldCup,ronaldo,Suarez",2,false
"WorldCupFinal,ESP,WorldCup",5,false
"ChampionsLeague,WorldCup",2,false
"MNUFC,WorldCup",2,false
"WorldCup,FRACRO,WorldCup2018Finals",2,false
"The_African_team_in_diaspora,FRA,WorldCup,FRAARG",2,false
"Oilers,WorldCup",6,false
"WorldCup,PointlessTrivia",2,false
dfs,2,false
"JPN,BEL,WorldCup",3,false
"croatiavsengland,EnglandvsCroatia,CROENG,ENGCRO,WorldCup",2,false
"WorldCup,NASCAR",4,false
"DidYouKnow,Mexico,WorldCup",2,false
"WorldCup,SPN,POR,GER,ARG",2,false
"WorldCup,WorldCup2018,QuarterFinal,Timing,Date,India,Fra,Uru,Bra,Bel,Swe,Eng,Cro,Rus,FRAURU,BRABEL,EngSwe,CroRus",2,false
"Argentina,WorldCup,France,Messi,Mbappe,Pogba,FRAARG,ARGFRA,FRA,ARG,FifaWorldCup2018,WorldCup2018,WorldCupRussia2018",2,false
"worldcup,Chicago",2,false
"FrancevsCroatia,Belgium,Copa2018,WorldCup,France,Croatia",2,false
"WorldCup,DefendTheBanc",2,false
"AHS8,horror,WorldCup,amwriting,promotehorror,SG2ISCOMING,tea,GraphicDesign,follo4follo,follow",2,false
"Worldcup,FRAAGR",4,false
"TeamBJ,Fra,Eng,WorldCup",2,false
"WorldCup,FuckMessi",2,false
"NSTA18,NRG18,WorldCup,Goallll",2,false
"worldcup,FoxSports",2,false
"danishdynamite,CRODEN,WorldCup",2,false
"WorldCup,FRAARG,PORURU",4,false
"WORLDCUP,FRAARG,FRA,mpabbe",2,false
"worldcup,startimestruthis",2,false
"FRA,WorldCup,Finalist",2,false
"WorldCup,FRA,NTVWorldCup2018,FRACRO",2,false
"Penaltyshootouts,CRODEN,CRO,Quarterfinals,WorldCup,Rus,Subasiç,Midnightdrama",2,false
"worldcup,ozzieardiles",2,false
"Cro,CROENG,WorldCup,bbcworldcup",2,false
"England,worldcup,England,England,England",2,false
"URU,POR,WorldCup,Russia",2,false
"Respect,WorldCup,DENCRO,Den",2,false
"ENGCOL,WORLDCUP",4,false
"England,football,penaltyshootout,worldcup,ENGvCOL",2,false
"por,uru,Messi,Ronaldo,ARGFRA,PORURU,URUPOR,worldcup",2,false
SomosQatar2022,2,false
"England,worldcup,WC,TheLions,ItsComingHome,DesignSpec,Onestoppropertyshop,Design,Architecture,Essex,investment,Football,Quote,Quotation,LoftConversion,Extension,NewBuild,DreamHome,ROI,AR,VR",2,false
"threelions,ITSCOMINGHOME,WorldCup",2,false
"ENG,CRO,ComeOnEngland,WorldCup,ENGCRO,ThreeLions,EnglandvCroatia,WorldCup2018",2,false
"WorldCup,Lovren,ENGCRO",2,false
"CRODEN,WorldCup2018,WorldCup",9,false
"MESSI,WorldCup",2,false
"ThreeLions,EngvsCro,WorldCup",2,false
"RussiaVsSpain,WorldCup2018,EspañaRusia",13,false
"Argentina,Germany,Portugal,Spain,WorldCup",2,false
"FifaWorldCup2018,WorldCup,croatia,Denmark",2,false
"eng,CROENG,worldcup",3,false
"Colombia,TOTOTUESDAY,WorldCup,Fifa,Soccer,England",2,false
"WorldCup,MNUFC",3,false
"ArgentinaVsFranci,WorldCup",2,false
"france,WorldCupFinal,Worldcup,FRA,????,???????,???????",2,false
"LooseWomen,Chico,ItsEnglandTime,ItsComingHome,WorldCup",2,false
"French,Croatia",4,false
"WorldCupFinal,WorldCup,FRACRO,France",2,false
"TeenChoice,ChoiceFandom,BTSARMY,WorldCup,FIFAStadiumDJ",4,false
"France,Belgium,worldcup2018",8,false
"Giroud,France,WorldCup",2,false
"FIFA18,Semifinal,francevsbelgium,francevictory",2,false
"WednesdayWisdom,giveaways,win,Lottomania680",2,false
"SDG,SDG8,Join,OrganiTuesday,TheOrganicGuy,BeOrganic,GoOrganic,HealthyNation,LoveOverBias,WorldCup",2,false
"worldcup,rus,esp,esprus,spain,russia,soccer,football,finals,penalties",2,false
"ChiefFurBabyDaddy,fatherandson,watchingfootball,worldcup,earlystart,officedogsofinstagram,dogsofinsta,winstar",2,false
"VWFC,WorldCup",2,false
"rainbow,Russia,LGBT,Equality,HumanRights,Pride,WorldCup,thehiddenflag",2,false
"WCPOTT2018,WorldCup",2,false
"Cro,cro,Den,WorldCup",2,false
"WorldCupFinal,worldcup,worldcup2018,WorldCupFinal2018",2,false
"stokethefire,ENGvCRO,WorldCup",2,false
"ITV,ENG,WORLDCUP",2,false
"Macron,WorldCup,France,Belgium",7,false
